Date,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
01/12/17,192,37,Female,C9,Bachelor,66952,10/04/17,,3,3,0,1
01/01/16,193,46,Male,C26,Master,59084,07/05/15,,1,2,1159740,3
01/02/16,193,46,Male,C26,Master,59084,07/05/15,,1,2,344120,3
01/03/16,193,46,Male,C26,Master,59084,07/05/15,,1,2,2639820,3
01/04/16,193,47,Male,C26,Master,59084,07/05/15,,1,2,276610,4
01/05/16,193,47,Male,C26,Master,59084,07/05/15,,1,2,1000720,4
01/06/16,193,47,Male,C26,Master,59084,07/05/15,,1,2,495520,4
01/07/16,193,47,Male,C26,Master,59084,07/05/15,,1,2,154300,2
01/08/16,193,47,Male,C26,Master,59084,07/05/15,,1,2,710530,2
01/09/16,193,47,Male,C26,Master,59084,07/05/15,,1,2,563170,2
01/10/16,193,47,Male,C26,Master,59084,07/05/15,,1,2,1602730,3
01/11/16,193,47,Male,C26,Master,59084,07/05/15,,1,2,414560,3
01/12/16,193,47,Male,C26,Master,59084,07/05/15,,1,2,320420,3
01/01/17,193,47,Male,C26,Master,59084,07/05/15,,1,2,150400,1
01/02/17,193,47,Male,C26,Master,59084,07/05/15,22/02/17,1,2,150380,1
01/07/17,194,30,Male,C8,College,54074,28/06/17,,2,2,0,3
01/08/17,194,30,Male,C8,College,54074,28/06/17,,2,2,2000000,3
01/09/17,194,30,Male,C8,College,54074,28/06/17,,2,2,0,3
01/10/17,194,30,Male,C8,College,54074,28/06/17,12/10/17,2,2,0,1
01/10/17,195,27,Male,C18,College,19419,28/09/17,,1,1,0,1
01/11/17,195,27,Male,C18,College,19419,28/09/17,,1,1,0,1
01/12/17,195,27,Male,C18,College,19419,28/09/17,28/11/17,1,1,0,1
01/06/17,196,43,Male,C14,Bachelor,75001,29/05/17,,3,3,0,1
01/07/17,196,43,Male,C14,Bachelor,75001,29/05/17,,3,3,0,1
01/08/17,196,43,Male,C14,Bachelor,75001,29/05/17,,3,3,150720,1
01/09/17,196,43,Male,C14,Bachelor,75001,29/05/17,,3,3,0,1
01/10/17,196,44,Male,C14,Bachelor,75001,29/05/17,,3,3,1000000,2
01/11/17,196,44,Male,C14,Bachelor,75001,29/05/17,,3,3,0,2
01/12/17,196,44,Male,C14,Bachelor,75001,29/05/17,26/12/17,3,3,0,2
01/01/16,197,40,Male,C25,Bachelor,94594,16/10/10,,2,3,153520,1
01/02/16,197,40,Male,C25,Bachelor,94594,16/10/10,,2,3,141380,1
01/03/16,197,41,Male,C25,Bachelor,94594,16/10/10,,2,3,1035800,1
01/04/16,197,41,Male,C25,Bachelor,94594,16/10/10,,2,3,0,1
01/05/16,197,41,Male,C25,Bachelor,94594,16/10/10,,2,3,0,1
01/06/16,197,41,Male,C25,Bachelor,94594,16/10/10,,2,3,200000,1
01/07/16,197,41,Male,C25,Bachelor,94594,16/10/10,,2,3,250000,1
01/08/16,197,41,Male,C25,Bachelor,94594,16/10/10,,2,3,0,1
01/09/16,197,41,Male,C25,Bachelor,94594,16/10/10,23/09/16,2,3,204450,1
01/01/16,199,29,Male,C14,College,87902,16/12/13,,1,3,3121010,3
01/02/16,199,29,Male,C14,College,87902,16/12/13,,1,3,2317970,3
01/03/16,199,29,Male,C14,College,87902,16/12/13,,1,3,3095380,3
01/04/16,199,29,Male,C14,College,87902,16/12/13,,1,3,436740,4
01/05/16,199,29,Male,C14,College,87902,16/12/13,,1,3,1295200,4
01/06/16,199,29,Male,C14,College,87902,16/12/13,,1,3,487880,4
01/07/16,199,29,Male,C14,College,87902,16/12/13,,1,3,1036940,3
01/08/16,199,29,Male,C14,College,87902,16/12/13,,1,3,771010,3
01/09/16,199,29,Male,C14,College,87902,16/12/13,,1,3,1273730,3
01/10/16,199,29,Male,C14,College,87902,16/12/13,,1,3,929660,3
01/11/16,199,29,Male,C14,College,87902,16/12/13,,1,3,452300,3
01/12/16,199,29,Male,C14,College,87902,16/12/13,,1,3,1101050,3
01/01/17,199,30,Male,C14,College,87902,16/12/13,,1,3,1376520,4
01/02/17,199,30,Male,C14,College,87902,16/12/13,,1,3,1179100,4
01/03/17,199,30,Male,C14,College,87902,16/12/13,,1,3,5763930,4
01/04/17,199,30,Male,C14,College,87902,16/12/13,,1,3,0,3
01/05/17,199,30,Male,C14,College,87902,16/12/13,,1,3,588490,3
01/06/17,199,30,Male,C14,College,87902,16/12/13,,1,3,1042060,3
01/07/17,199,30,Male,C14,College,87902,16/12/13,,1,3,494180,2
01/08/17,199,30,Male,C14,College,87902,16/12/13,,1,3,584970,2
01/09/17,199,30,Male,C14,College,87902,16/12/13,,1,3,409970,2
01/10/17,199,30,Male,C14,College,87902,16/12/13,,1,3,951820,4
01/11/17,199,30,Male,C14,College,87902,16/12/13,,1,3,1509000,4
01/12/17,199,30,Male,C14,College,87902,16/12/13,,1,3,1314790,4
01/12/16,200,46,Male,C8,Bachelor,66707,28/11/16,,3,3,0,1
01/01/17,200,46,Male,C8,Bachelor,66707,28/11/16,,3,3,0,1
01/02/17,200,46,Male,C8,Bachelor,66707,28/11/16,,3,3,0,1
01/03/17,200,46,Male,C8,Bachelor,66707,28/11/16,,3,3,0,1
01/04/17,200,46,Male,C8,Bachelor,66707,28/11/16,,3,3,0,1
01/05/17,200,46,Male,C8,Bachelor,66707,28/11/16,,3,3,0,1
01/06/17,200,46,Male,C8,Bachelor,66707,28/11/16,27/06/17,3,3,0,1
01/06/16,201,38,Female,C5,College,42260,30/05/16,,3,3,0,1
01/07/16,201,38,Female,C5,College,42260,30/05/16,,3,3,0,1
01/08/16,201,38,Female,C5,College,42260,30/05/16,,3,3,0,1
01/09/16,201,38,Female,C5,College,42260,30/05/16,07/09/16,3,3,0,1
01/11/17,202,33,Male,C28,College,28921,30/10/17,,1,1,0,2
01/12/17,202,33,Male,C28,College,28921,30/10/17,,1,1,593300,2
01/07/16,203,33,Female,C4,Master,84713,04/07/16,,3,3,0,1
01/08/16,203,33,Female,C4,Master,84713,04/07/16,,3,3,0,1
01/09/16,203,33,Female,C4,Master,84713,04/07/16,,3,3,250000,1
01/10/16,203,33,Female,C4,Master,84713,04/07/16,,3,3,250000,3
01/11/16,203,33,Female,C4,Master,84713,04/07/16,,3,3,1400000,3
01/12/16,203,34,Female,C4,Master,84713,04/07/16,,3,3,0,3
01/01/17,203,34,Female,C4,Master,84713,04/07/16,,3,3,0,1
01/02/17,203,34,Female,C4,Master,84713,04/07/16,,3,3,500000,1
01/03/17,203,34,Female,C4,Master,84713,04/07/16,,3,3,416440,1
01/04/17,203,34,Female,C4,Master,84713,04/07/16,,3,3,0,1
01/05/17,203,34,Female,C4,Master,84713,04/07/16,,3,3,0,1
01/06/17,203,34,Female,C4,Master,84713,04/07/16,,3,3,0,1
01/07/17,203,34,Female,C4,Master,84713,04/07/16,,3,3,0,1
01/08/17,203,34,Female,C4,Master,84713,04/07/16,,3,3,0,1
01/09/17,203,34,Female,C4,Master,84713,04/07/16,,3,3,0,1
01/10/17,203,34,Female,C4,Master,84713,04/07/16,,3,3,0,1
01/11/17,203,34,Female,C4,Master,84713,04/07/16,13/11/17,3,3,0,1
01/01/16,204,31,Female,C14,College,68151,05/12/14,,1,2,228640,1
01/02/16,204,31,Female,C14,College,68151,05/12/14,,1,2,108590,1
01/03/16,204,31,Female,C14,College,68151,05/12/14,,1,2,0,1
01/04/16,204,31,Female,C14,College,68151,05/12/14,29/03/16,1,2,0,1
01/12/17,205,39,Male,C12,College,15826,20/12/17,,1,1,0,1
01/10/17,206,26,Female,C10,College,12968,28/09/17,,1,1,0,1
01/11/17,206,26,Female,C10,College,12968,28/09/17,,1,1,0,1
01/12/17,206,26,Female,C10,College,12968,28/09/17,,1,1,0,1
01/01/16,207,32,Male,C29,College,61894,09/05/15,,3,3,644890,2
01/02/16,207,32,Male,C29,College,61894,09/05/15,,3,3,2064830,2
01/03/16,207,32,Male,C29,College,61894,09/05/15,,3,3,500000,2
01/04/16,207,32,Male,C29,College,61894,09/05/15,16/04/16,3,3,0,1
01/01/16,208,31,Male,C16,Master,31657,06/01/16,,1,1,119420,1
01/02/16,208,31,Male,C16,Master,31657,06/01/16,,1,1,0,1
01/03/16,208,31,Male,C16,Master,31657,06/01/16,,1,1,135870,1
01/04/16,208,31,Male,C16,Master,31657,06/01/16,,1,1,121490,1
01/05/16,208,31,Male,C16,Master,31657,06/01/16,24/05/16,1,1,0,1
01/05/17,210,37,Male,C29,Master,64583,03/05/17,,3,3,0,1
01/06/17,210,37,Male,C29,Master,64583,03/05/17,,3,3,0,1
01/07/17,210,37,Male,C29,Master,64583,03/05/17,,3,3,362940,1
01/08/17,210,38,Male,C29,Master,64583,03/05/17,,3,3,0,1
01/09/17,210,38,Male,C29,Master,64583,03/05/17,,3,3,189360,1
01/10/17,210,38,Male,C29,Master,64583,03/05/17,,3,3,0,1
01/11/17,210,38,Male,C29,Master,64583,03/05/17,,3,3,250240,1
01/12/17,210,38,Male,C29,Master,64583,03/05/17,,3,3,0,1
01/06/17,211,34,Female,C6,Master,81730,05/06/17,,3,3,0,1
01/07/17,211,34,Female,C6,Master,81730,05/06/17,,3,3,0,1
01/08/17,211,34,Female,C6,Master,81730,05/06/17,29/07/17,3,3,0,1
01/01/16,213,35,Male,C24,College,59947,05/09/15,,2,2,550000,2
01/02/16,213,36,Male,C24,College,59947,05/09/15,,2,2,500000,2
01/03/16,213,36,Male,C24,College,59947,05/09/15,,2,2,937640,2
01/04/16,213,36,Male,C24,College,59947,05/09/15,,2,2,250000,2
01/05/16,213,36,Male,C24,College,59947,05/09/15,,2,2,250000,2
01/06/16,213,36,Male,C24,College,59947,05/09/15,,2,2,200000,2
01/07/16,213,36,Male,C24,College,59947,05/09/15,,2,2,101070,3
01/08/16,213,36,Male,C24,College,59947,05/09/15,,2,2,0,3
01/09/16,213,36,Male,C24,College,59947,05/09/15,,2,2,2117120,3
01/10/16,213,36,Male,C24,College,59947,05/09/15,,2,2,400000,2
01/11/16,213,36,Male,C24,College,59947,05/09/15,,2,2,317830,2
01/12/16,213,36,Male,C24,College,59947,05/09/15,,2,2,250000,2
01/01/17,213,36,Male,C24,College,59947,05/09/15,,2,2,500000,3
01/02/17,213,37,Male,C24,College,59947,05/09/15,,2,2,800750,3
01/03/17,213,37,Male,C24,College,59947,05/09/15,,2,2,2355270,3
01/04/17,213,37,Male,C24,College,59947,05/09/15,,2,2,500000,2
01/05/17,213,37,Male,C24,College,59947,05/09/15,,2,2,154190,2
01/06/17,213,37,Male,C24,College,59947,05/09/15,,2,2,0,2
01/07/17,213,37,Male,C24,College,59947,05/09/15,,2,2,811590,3
01/08/17,213,37,Male,C24,College,59947,05/09/15,,2,2,454730,3
01/09/17,213,37,Male,C24,College,59947,05/09/15,,2,2,581170,3
01/10/17,213,37,Male,C24,College,59947,05/09/15,,2,2,0,1
01/11/17,213,37,Male,C24,College,59947,05/09/15,,2,2,0,1
01/12/17,213,37,Male,C24,College,59947,05/09/15,,2,2,151230,1
01/07/16,215,25,Female,C15,Bachelor,17307,19/07/16,,1,1,0,1
01/08/16,215,25,Female,C15,Bachelor,17307,19/07/16,,1,1,0,1
01/09/16,215,26,Female,C15,Bachelor,17307,19/07/16,,1,1,324610,1
01/10/16,215,26,Female,C15,Bachelor,17307,19/07/16,,1,1,421960,3
01/11/16,215,26,Female,C15,Bachelor,17307,19/07/16,,1,1,303670,3
01/12/16,215,26,Female,C15,Bachelor,17307,19/07/16,,1,1,202910,3
01/01/17,215,26,Female,C15,Bachelor,17307,19/07/16,,1,1,0,1
01/02/17,215,26,Female,C15,Bachelor,17307,19/07/16,,1,1,155250,1
01/03/17,215,26,Female,C15,Bachelor,17307,19/07/16,,1,1,183940,1
01/04/17,215,26,Female,C15,Bachelor,17307,19/07/16,,1,1,150070,1
01/05/17,215,26,Female,C15,Bachelor,17307,19/07/16,17/05/17,1,1,0,1
01/07/16,216,29,Male,C20,Bachelor,86340,04/07/16,,2,2,0,2
01/08/16,216,29,Male,C20,Bachelor,86340,04/07/16,,2,2,0,2
01/09/16,216,29,Male,C20,Bachelor,86340,04/07/16,,2,2,642840,2
01/10/16,216,29,Male,C20,Bachelor,86340,04/07/16,,2,2,0,3
01/11/16,216,29,Male,C20,Bachelor,86340,04/07/16,,2,2,1240000,3
01/12/16,216,30,Male,C20,Bachelor,86340,04/07/16,,2,2,500000,3
01/01/17,216,30,Male,C20,Bachelor,86340,04/07/16,,2,2,360000,2
01/02/17,216,30,Male,C20,Bachelor,86340,04/07/16,,2,2,291000,2
01/03/17,216,30,Male,C20,Bachelor,86340,04/07/16,,2,2,2200000,2
01/04/17,216,30,Male,C20,Bachelor,86340,04/07/16,,2,2,885000,3
01/05/17,216,30,Male,C20,Bachelor,86340,04/07/16,,2,2,669200,3
01/06/17,216,30,Male,C20,Bachelor,86340,04/07/16,,2,2,232850,3
01/07/17,216,30,Male,C20,Bachelor,86340,04/07/16,25/07/17,2,2,0,1
01/01/16,217,31,Male,C10,Bachelor,27328,20/05/13,,1,2,125000,4
01/02/16,217,31,Male,C10,Bachelor,27328,20/05/13,,1,2,122290,4
01/03/16,217,31,Male,C10,Bachelor,27328,20/05/13,,1,2,5401260,4
01/04/16,217,31,Male,C10,Bachelor,27328,20/05/13,,1,2,0,1
01/05/16,217,31,Male,C10,Bachelor,27328,20/05/13,,1,2,205680,1
01/06/16,217,32,Male,C10,Bachelor,27328,20/05/13,24/06/16,1,2,0,1
01/08/17,218,24,Male,C21,College,27979,31/07/17,,1,1,0,1
01/09/17,218,24,Male,C21,College,27979,31/07/17,,1,1,0,1
01/10/17,218,25,Male,C21,College,27979,31/07/17,,1,1,442580,2
01/11/17,218,25,Male,C21,College,27979,31/07/17,,1,1,140280,2
01/12/17,218,25,Male,C21,College,27979,31/07/17,,1,1,151760,2
01/01/16,219,35,Male,C5,College,51657,11/05/15,,2,2,849030,2
01/02/16,219,35,Male,C5,College,51657,11/05/15,,2,2,617670,2
01/03/16,219,35,Male,C5,College,51657,11/05/15,,2,2,1018650,2
01/04/16,219,35,Male,C5,College,51657,11/05/15,,2,2,120000,1
01/05/16,219,35,Male,C5,College,51657,11/05/15,,2,2,200000,1
01/06/16,219,35,Male,C5,College,51657,11/05/15,,2,2,0,1
01/07/16,219,35,Male,C5,College,51657,11/05/15,,2,2,0,1
01/08/16,219,35,Male,C5,College,51657,11/05/15,,2,2,0,1
01/09/16,219,35,Male,C5,College,51657,11/05/15,,2,2,0,1
01/10/16,219,35,Male,C5,College,51657,11/05/15,,2,2,0,1
01/11/16,219,36,Male,C5,College,51657,11/05/15,11/11/16,2,2,0,1
01/01/16,220,37,Female,C18,Bachelor,107539,20/11/10,,2,3,574340,1
01/02/16,220,38,Female,C18,Bachelor,107539,20/11/10,,2,3,138990,1
01/03/16,220,38,Female,C18,Bachelor,107539,20/11/10,,2,3,638190,1
01/04/16,220,38,Female,C18,Bachelor,107539,20/11/10,,2,3,0,1
01/05/16,220,38,Female,C18,Bachelor,107539,20/11/10,,2,3,0,1
01/06/16,220,38,Female,C18,Bachelor,107539,20/11/10,,2,3,358490,1
01/07/16,220,38,Female,C18,Bachelor,107539,20/11/10,,2,3,0,2
01/08/16,220,38,Female,C18,Bachelor,107539,20/11/10,,2,3,271640,2
01/09/16,220,38,Female,C18,Bachelor,107539,20/11/10,,2,3,802800,2
01/10/16,220,38,Female,C18,Bachelor,107539,20/11/10,14/10/16,2,3,0,1
01/01/16,221,31,Male,C3,College,13051,29/12/15,19/01/16,1,1,0,1
01/09/16,222,26,Male,C2,College,92753,12/09/16,,3,3,0,1
01/10/16,222,26,Male,C2,College,92753,12/09/16,08/10/16,3,3,0,1
01/01/16,223,25,Male,C20,College,59108,24/08/15,,2,2,297940,2
01/02/16,223,25,Male,C20,College,59108,24/08/15,,2,2,361970,2
01/03/16,223,25,Male,C20,College,59108,24/08/15,,2,2,900000,2
01/04/16,223,25,Male,C20,College,59108,24/08/15,13/04/16,2,2,0,1
01/07/17,225,32,Female,C14,College,44792,13/07/17,,3,3,0,1
01/08/17,225,32,Female,C14,College,44792,13/07/17,,3,3,0,1
01/09/17,225,32,Female,C14,College,44792,13/07/17,,3,3,309180,1
01/10/17,225,32,Female,C14,College,44792,13/07/17,,3,3,590630,3
01/11/17,225,32,Female,C14,College,44792,13/07/17,,3,3,1005440,3
01/12/17,225,32,Female,C14,College,44792,13/07/17,,3,3,337020,3
01/11/16,226,36,Female,C18,Bachelor,55528,09/11/16,,2,2,0,1
01/12/16,226,36,Female,C18,Bachelor,55528,09/11/16,,2,2,0,1
01/01/17,226,36,Female,C18,Bachelor,55528,09/11/16,,2,2,243920,1
01/02/17,226,36,Female,C18,Bachelor,55528,09/11/16,,2,2,523840,1
01/03/17,226,36,Female,C18,Bachelor,55528,09/11/16,,2,2,204540,1
01/04/17,226,36,Female,C18,Bachelor,55528,09/11/16,,2,2,200000,1
01/05/17,226,36,Female,C18,Bachelor,55528,09/11/16,02/05/17,2,2,0,1
01/05/17,227,44,Female,C29,Master,61912,01/05/17,,3,3,0,3
01/06/17,227,44,Female,C29,Master,61912,01/05/17,,3,3,790000,3
01/07/17,227,45,Female,C29,Master,61912,01/05/17,,3,3,2687950,4
01/08/17,227,45,Female,C29,Master,61912,01/05/17,,3,3,350000,4
01/09/17,227,45,Female,C29,Master,61912,01/05/17,,3,3,2760000,4
01/10/17,227,45,Female,C29,Master,61912,01/05/17,,3,3,650000,1
01/11/17,227,45,Female,C29,Master,61912,01/05/17,,3,3,0,1
01/12/17,227,45,Female,C29,Master,61912,01/05/17,12/12/17,3,3,0,1
01/01/16,228,44,Male,C6,Master,53385,25/07/13,,1,1,1187490,4
01/02/16,228,44,Male,C6,Master,53385,25/07/13,,1,1,847770,4
01/03/16,228,44,Male,C6,Master,53385,25/07/13,,1,1,1713080,4
01/04/16,228,44,Male,C6,Master,53385,25/07/13,,1,1,103130,4
01/05/16,228,44,Male,C6,Master,53385,25/07/13,,1,1,913080,4
01/06/16,228,45,Male,C6,Master,53385,25/07/13,,1,1,512450,4
01/07/16,228,45,Male,C6,Master,53385,25/07/13,,1,1,306760,3
01/08/16,228,45,Male,C6,Master,53385,25/07/13,,1,1,330500,3
01/09/16,228,45,Male,C6,Master,53385,25/07/13,,1,1,1015500,3
01/10/16,228,45,Male,C6,Master,53385,25/07/13,,1,1,310800,3
01/11/16,228,45,Male,C6,Master,53385,25/07/13,,1,1,327910,3
01/12/16,228,45,Male,C6,Master,53385,25/07/13,,1,1,301610,3
01/01/17,228,45,Male,C6,Master,53385,25/07/13,,1,1,461370,3
01/02/17,228,45,Male,C6,Master,53385,25/07/13,,1,1,604500,3
01/03/17,228,45,Male,C6,Master,53385,25/07/13,,1,1,1350650,3
01/04/17,228,45,Male,C6,Master,53385,25/07/13,,1,1,103520,1
01/05/17,228,45,Male,C6,Master,53385,25/07/13,01/05/17,1,1,0,1
01/08/16,229,43,Male,C28,College,104995,03/08/16,,4,4,0,1
01/09/16,229,43,Male,C28,College,104995,03/08/16,,4,4,600000,1
01/10/16,229,43,Male,C28,College,104995,03/08/16,,4,4,1100000,2
01/11/16,229,43,Male,C28,College,104995,03/08/16,,4,4,610000,2
01/12/16,229,43,Male,C28,College,104995,03/08/16,,4,4,850000,2
01/01/17,229,43,Male,C28,College,104995,03/08/16,,4,4,1127660,2
01/02/17,229,43,Male,C28,College,104995,03/08/16,,4,4,1450000,2
01/03/17,229,43,Male,C28,College,104995,03/08/16,,4,4,5237050,2
01/04/17,229,43,Male,C28,College,104995,03/08/16,10/04/17,4,4,972700,2
01/01/16,230,33,Male,C25,College,44359,13/10/15,,2,2,903680,2
01/02/16,230,33,Male,C25,College,44359,13/10/15,,2,2,653450,2
01/03/16,230,33,Male,C25,College,44359,13/10/15,,2,2,709900,2
01/04/16,230,33,Male,C25,College,44359,13/10/15,,2,2,0,2
01/05/16,230,33,Male,C25,College,44359,13/10/15,,2,2,144600,2
01/06/16,230,33,Male,C25,College,44359,13/10/15,,2,2,355350,2
01/07/16,230,33,Male,C25,College,44359,13/10/15,,2,2,0,3
01/08/16,230,33,Male,C25,College,44359,13/10/15,,2,2,341510,3
01/09/16,230,33,Male,C25,College,44359,13/10/15,,2,2,1416220,3
01/10/16,230,34,Male,C25,College,44359,13/10/15,,2,2,1194770,3
01/11/16,230,34,Male,C25,College,44359,13/10/15,,2,2,0,3
01/12/16,230,34,Male,C25,College,44359,13/10/15,,2,2,105000,3
01/01/17,230,34,Male,C25,College,44359,13/10/15,30/12/16,2,2,0,1
01/01/16,231,32,Male,C5,Bachelor,21354,22/10/15,05/01/16,1,1,0,1
01/01/16,232,34,Male,C15,Master,23185,03/07/15,21/01/16,1,1,0,1
01/07/17,233,36,Female,C27,Bachelor,139139,28/06/17,,3,3,0,1
01/08/17,233,36,Female,C27,Bachelor,139139,28/06/17,,3,3,0,1
01/09/17,233,36,Female,C27,Bachelor,139139,28/06/17,,3,3,0,1
01/10/17,233,36,Female,C27,Bachelor,139139,28/06/17,,3,3,500000,1
01/11/17,233,36,Female,C27,Bachelor,139139,28/06/17,,3,3,0,1
01/12/17,233,36,Female,C27,Bachelor,139139,28/06/17,,3,3,0,1
01/01/17,234,26,Female,C23,Bachelor,52616,02/01/17,,2,2,0,1
01/02/17,234,26,Female,C23,Bachelor,52616,02/01/17,,2,2,0,1
01/03/17,234,26,Female,C23,Bachelor,52616,02/01/17,,2,2,200000,1
01/04/17,234,26,Female,C23,Bachelor,52616,02/01/17,,2,2,0,2
01/05/17,234,26,Female,C23,Bachelor,52616,02/01/17,,2,2,188410,2
01/06/17,234,26,Female,C23,Bachelor,52616,02/01/17,,2,2,499920,2
01/07/17,234,26,Female,C23,Bachelor,52616,02/01/17,,2,2,205110,1
01/08/17,234,27,Female,C23,Bachelor,52616,02/01/17,,2,2,200230,1
01/09/17,234,27,Female,C23,Bachelor,52616,02/01/17,,2,2,201900,1
01/10/17,234,27,Female,C23,Bachelor,52616,02/01/17,,2,2,494190,2
01/11/17,234,27,Female,C23,Bachelor,52616,02/01/17,,2,2,510980,2
01/12/17,234,27,Female,C23,Bachelor,52616,02/01/17,,2,2,300000,2
01/01/16,235,39,Female,C16,College,37873,08/10/15,,1,1,0,1
01/02/16,235,39,Female,C16,College,37873,08/10/15,11/02/16,1,1,0,1
01/09/17,237,32,Male,C10,College,75626,04/09/17,,3,3,0,1
01/10/17,237,32,Male,C10,College,75626,04/09/17,,3,3,0,1
01/11/17,237,32,Male,C10,College,75626,04/09/17,,3,3,0,1
01/12/17,237,33,Male,C10,College,75626,04/09/17,,3,3,181070,1
01/01/17,238,32,Male,C20,College,40168,14/01/17,,2,2,0,1
01/02/17,238,32,Male,C20,College,40168,14/01/17,,2,2,0,1
01/03/17,238,32,Male,C20,College,40168,14/01/17,,2,2,301130,1
01/04/17,238,32,Male,C20,College,40168,14/01/17,,2,2,0,1
01/05/17,238,32,Male,C20,College,40168,14/01/17,,2,2,194180,1
01/06/17,238,32,Male,C20,College,40168,14/01/17,27/06/17,2,2,0,1
01/01/16,241,24,Male,C1,College,33901,12/11/15,06/01/16,1,1,0,1
01/11/16,242,28,Male,C21,College,11236,03/11/16,,1,1,0,1
01/12/16,242,28,Male,C21,College,11236,03/11/16,,1,1,0,1
01/01/17,242,28,Male,C21,College,11236,03/11/16,07/01/17,1,1,0,1
01/08/17,243,26,Male,C4,Master,60228,14/08/17,,3,3,0,1
01/09/17,243,26,Male,C4,Master,60228,14/08/17,,3,3,0,1
01/10/17,243,26,Male,C4,Master,60228,14/08/17,,3,3,0,1
01/11/17,243,26,Male,C4,Master,60228,14/08/17,,3,3,250550,1
01/12/17,243,26,Male,C4,Master,60228,14/08/17,,3,3,232600,1
01/01/16,244,39,Male,C20,Master,37346,04/05/15,,1,2,378250,2
01/02/16,244,39,Male,C20,Master,37346,04/05/15,,1,2,307300,2
01/03/16,244,40,Male,C20,Master,37346,04/05/15,,1,2,1032750,2
01/04/16,244,40,Male,C20,Master,37346,04/05/15,,1,2,220570,2
01/05/16,244,40,Male,C20,Master,37346,04/05/15,,1,2,100160,2
01/06/16,244,40,Male,C20,Master,37346,04/05/15,,1,2,202570,2
01/07/16,244,40,Male,C20,Master,37346,04/05/15,,1,2,253090,2
01/08/16,244,40,Male,C20,Master,37346,04/05/15,,1,2,400650,2
01/09/16,244,40,Male,C20,Master,37346,04/05/15,,1,2,200000,2
01/10/16,244,40,Male,C20,Master,37346,04/05/15,04/10/16,1,2,0,1
01/09/17,245,38,Male,C23,Master,77903,11/09/17,,2,2,0,1
01/10/17,245,38,Male,C23,Master,77903,11/09/17,,2,2,0,1
01/11/17,245,38,Male,C23,Master,77903,11/09/17,,2,2,0,1
01/12/17,245,38,Male,C23,Master,77903,11/09/17,15/12/17,2,2,0,1
01/01/16,246,42,Male,C10,Bachelor,64128,13/12/13,,1,2,503580,2
01/02/16,246,42,Male,C10,Bachelor,64128,13/12/13,,1,2,603260,2
01/03/16,246,42,Male,C10,Bachelor,64128,13/12/13,,1,2,521350,2
01/04/16,246,42,Male,C10,Bachelor,64128,13/12/13,,1,2,0,2
01/05/16,246,42,Male,C10,Bachelor,64128,13/12/13,,1,2,0,2
01/06/16,246,42,Male,C10,Bachelor,64128,13/12/13,,1,2,450000,2
01/07/16,246,42,Male,C10,Bachelor,64128,13/12/13,,1,2,200000,1
01/08/16,246,42,Male,C10,Bachelor,64128,13/12/13,,1,2,0,1
01/09/16,246,42,Male,C10,Bachelor,64128,13/12/13,14/09/16,1,2,0,1
01/06/17,247,39,Female,C4,College,27294,14/06/17,,2,2,0,1
01/07/17,247,39,Female,C4,College,27294,14/06/17,,2,2,0,2
01/08/17,247,39,Female,C4,College,27294,14/06/17,,2,2,0,2
01/09/17,247,39,Female,C4,College,27294,14/06/17,,2,2,619900,2
01/10/17,247,39,Female,C4,College,27294,14/06/17,23/10/17,2,2,0,1
01/01/16,252,35,Male,C24,Master,81700,16/06/15,,1,3,1361900,4
01/02/16,252,35,Male,C24,Master,81700,16/06/15,,1,3,2520110,4
01/03/16,252,36,Male,C24,Master,81700,16/06/15,,1,3,5766740,4
01/04/16,252,36,Male,C24,Master,81700,16/06/15,,1,3,748910,3
01/05/16,252,36,Male,C24,Master,81700,16/06/15,,1,3,368480,3
01/06/16,252,36,Male,C24,Master,81700,16/06/15,,1,3,468400,3
01/07/16,252,36,Male,C24,Master,81700,16/06/15,,1,3,321110,2
01/08/16,252,36,Male,C24,Master,81700,16/06/15,,1,3,520990,2
01/09/16,252,36,Male,C24,Master,81700,16/06/15,,1,3,790000,2
01/10/16,252,36,Male,C24,Master,81700,16/06/15,,1,3,350350,2
01/11/16,252,36,Male,C24,Master,81700,16/06/15,,1,3,450000,2
01/12/16,252,36,Male,C24,Master,81700,16/06/15,,1,3,350350,2
01/01/17,252,36,Male,C24,Master,81700,16/06/15,,1,3,1269930,2
01/02/17,252,36,Male,C24,Master,81700,16/06/15,,1,3,784470,2
01/03/17,252,37,Male,C24,Master,81700,16/06/15,,1,3,1360650,2
01/04/17,252,37,Male,C24,Master,81700,16/06/15,,1,3,550170,3
01/05/17,252,37,Male,C24,Master,81700,16/06/15,,1,3,597420,3
01/06/17,252,37,Male,C24,Master,81700,16/06/15,,1,3,386700,3
01/07/17,252,37,Male,C24,Master,81700,16/06/15,,1,3,591960,3
01/08/17,252,37,Male,C24,Master,81700,16/06/15,,1,3,647300,3
01/09/17,252,37,Male,C24,Master,81700,16/06/15,,1,3,488410,3
01/10/17,252,37,Male,C24,Master,81700,16/06/15,,1,3,6250870,4
01/11/17,252,37,Male,C24,Master,81700,16/06/15,,1,3,522900,4
01/12/17,252,37,Male,C24,Master,81700,16/06/15,,1,3,879970,4
