INSTRUMENTO,FECHA,TIPO VALOR,PRECIO SUCIO,PRECIO LIMPIO,DIAS X VENCER,RENDIMIENTO,TASA CUPON
M_BONOS_200611,06/04/2017,M,105.57783,103.088941,1162,6.91,0.08
M_BONOS_210610,06/04/2017,M,100.381037,98.358815,1526,6.95,0.065
M_BONOS_220609,06/04/2017,M,99.971881,97.949659,1890,6.97,0.065
M_BONOS_231207,06/04/2017,M,107.733968,105.245079,2436,7.01,0.08
M_BONOS_241205,06/04/2017,M,120.520032,117.408921,2800,7.05,0.1
M_BONOS_260305,06/04/2017,M,91.622557,91.28714,3255,7.07,0.0575
M_BONOS_270603,06/04/2017,M,104.765727,102.432394,3710,7.16,0.075
M_BONOS_290531,06/04/2017,M,112.872293,110.227849,4438,7.23,0.085
M_BONOS_310529,06/04/2017,M,106.084285,103.673174,5166,7.33,0.0775
M_BONOS_341123,06/04/2017,M,105.432465,103.021354,6440,7.44,0.0775
M_BONOS_361120,06/04/2017,M,128.603187,125.492076,7168,7.51,0.1
M_BONOS_381118,06/04/2017,M,113.075287,110.430843,7896,7.52,0.085
M_BONOS_421113,06/04/2017,M,104.887004,102.475893,9352,7.53,0.0775
M_BONOS_471107,06/04/2017,M,106.29998,105.366647,11172,7.55,0.08
M_BONOS_170615,07/04/2017,M,101.273025,99.703581,69,6.53,0.05
M_BONOS_171214,07/04/2017,M,103.236048,100.803409,251,6.53,0.0775
M_BONOS_180614,07/04/2017,M,99.320051,97.829079,433,6.65,0.0475
M_BONOS_181213,07/04/2017,M,105.495052,102.826996,615,6.71,0.085
M_BONOS_191211,07/04/2017,M,97.139323,95.569879,978,6.81,0.05
M_BONOS_200611,07/04/2017,M,105.62679,103.115679,1161,6.9,0.08
M_BONOS_210610,07/04/2017,M,100.400085,98.359807,1525,6.95,0.065
M_BONOS_220609,07/04/2017,M,99.990905,97.950627,1889,6.97,0.065
M_BONOS_231207,07/04/2017,M,107.809472,105.298361,2435,7,0.08
M_BONOS_241205,07/04/2017,M,120.543225,117.404336,2799,7.05,0.1
M_BONOS_260305,07/04/2017,M,91.640238,91.288849,3254,7.07,0.0575
M_BONOS_270603,07/04/2017,M,104.64003,102.285863,3709,7.18,0.075
M_BONOS_290531,07/04/2017,M,112.722428,110.054372,4437,7.25,0.085
M_BONOS_310529,07/04/2017,M,105.925546,103.492907,5165,7.35,0.0775
M_BONOS_341123,07/04/2017,M,105.453857,103.021218,6439,7.44,0.0775
M_BONOS_361120,07/04/2017,M,128.629521,125.490632,7167,7.51,0.1
M_BONOS_381118,07/04/2017,M,113.329017,110.660961,7895,7.5,0.085
M_BONOS_421113,07/04/2017,M,105.140124,102.707485,9351,7.51,0.0775
M_BONOS_471107,07/04/2017,M,106.446453,105.490897,11171,7.54,0.08
M_BONOS_170615,10/04/2017,M,101.327259,99.716148,66,6.53,0.05
M_BONOS_171214,10/04/2017,M,103.27124,100.774018,248,6.56,0.0775
M_BONOS_180614,10/04/2017,M,99.329658,97.799102,430,6.69,0.0475
M_BONOS_181213,10/04/2017,M,105.488558,102.749669,612,6.75,0.085
M_BONOS_191211,10/04/2017,M,97.051472,95.440361,975,6.87,0.05
M_BONOS_200611,10/04/2017,M,105.51284,102.935062,1158,6.96,0.08
M_BONOS_210610,10/04/2017,M,100.278681,98.184237,1522,7,0.065
M_BONOS_220609,10/04/2017,M,99.791928,97.697484,1886,7.03,0.065
M_BONOS_231207,10/04/2017,M,107.54283,104.965052,2432,7.06,0.08
M_BONOS_241205,10/04/2017,M,120.221134,116.998912,2796,7.11,0.1
M_BONOS_260305,10/04/2017,M,91.320416,90.92111,3251,7.13,0.0575
M_BONOS_270603,10/04/2017,M,104.264905,101.848238,3706,7.24,0.075
M_BONOS_290531,10/04/2017,M,112.189982,109.451093,4434,7.32,0.085
M_BONOS_310529,10/04/2017,M,105.541416,103.044194,5162,7.4,0.0775
M_BONOS_341123,10/04/2017,M,105.118594,102.621372,6436,7.48,0.0775
M_BONOS_361120,10/04/2017,M,127.981097,124.758875,7164,7.57,0.1
M_BONOS_381118,10/04/2017,M,112.594986,109.856097,7892,7.57,0.085
M_BONOS_421113,10/04/2017,M,104.397875,101.900653,9348,7.58,0.0775
M_BONOS_471107,10/04/2017,M,105.645146,104.622924,11168,7.61,0.08
M_BONOS_170615,11/04/2017,M,101.347114,99.722114,65,6.52,0.05
M_BONOS_171214,11/04/2017,M,103.289755,100.771005,247,6.56,0.0775
M_BONOS_180614,11/04/2017,M,99.347813,97.804063,429,6.69,0.0475
M_BONOS_181213,11/04/2017,M,105.524109,102.761609,611,6.74,0.085
M_BONOS_191211,11/04/2017,M,97.116963,95.491963,974,6.85,0.05
M_BONOS_200611,11/04/2017,M,105.504003,102.904003,1157,6.97,0.08
M_BONOS_210610,11/04/2017,M,100.226566,98.114066,1521,7.02,0.065
M_BONOS_220609,11/04/2017,M,99.725938,97.613438,1885,7.05,0.065
M_BONOS_231207,11/04/2017,M,107.508953,104.908953,2431,7.07,0.08
M_BONOS_241205,11/04/2017,M,120.244463,116.994463,2795,7.11,0.1
M_BONOS_260305,11/04/2017,M,91.338186,90.922908,3250,7.13,0.0575
M_BONOS_270603,11/04/2017,M,104.285501,101.848001,3705,7.24,0.075
M_BONOS_290531,11/04/2017,M,112.127134,109.364634,4433,7.33,0.085
M_BONOS_310529,11/04/2017,M,105.38434,102.86559,5161,7.42,0.0775
M_BONOS_341123,11/04/2017,M,105.140035,102.621285,6435,7.48,0.0775
M_BONOS_361120,11/04/2017,M,128.007509,124.757509,7163,7.57,0.1
M_BONOS_381118,11/04/2017,M,112.618223,109.855723,7891,7.57,0.085
M_BONOS_421113,11/04/2017,M,104.190775,101.672025,9347,7.6,0.0775
M_BONOS_471107,11/04/2017,M,105.544181,104.499737,11167,7.62,0.08
M_BONOS_170615,12/04/2017,M,101.342506,99.703617,64,6.65,0.05
M_BONOS_171214,12/04/2017,M,103.314917,100.774639,246,6.55,0.0775
M_BONOS_180614,12/04/2017,M,99.35489,97.797946,428,6.7,0.0475
M_BONOS_181213,12/04/2017,M,105.511393,102.725282,610,6.76,0.085
M_BONOS_191211,12/04/2017,M,97.182399,95.54351,973,6.83,0.05
M_BONOS_200611,12/04/2017,M,105.668499,103.046277,1156,6.92,0.08
M_BONOS_210610,12/04/2017,M,100.423986,98.29343,1520,6.97,0.065
M_BONOS_220609,12/04/2017,M,99.915426,97.78487,1884,7.01,0.065
M_BONOS_231207,12/04/2017,M,107.693556,105.071334,2430,7.04,0.08
M_BONOS_241205,12/04/2017,M,120.463318,117.18554,2794,7.08,0.1
M_BONOS_260305,12/04/2017,M,91.542092,91.110842,3249,7.1,0.0575
M_BONOS_270603,12/04/2017,M,104.52404,102.065707,3704,7.21,0.075
M_BONOS_290531,12/04/2017,M,112.491039,109.704928,4432,7.29,0.085
M_BONOS_310529,12/04/2017,M,105.673358,103.13308,5160,7.39,0.0775
M_BONOS_341123,12/04/2017,M,105.261121,102.720843,6434,7.47,0.0775
M_BONOS_361120,12/04/2017,M,128.275669,124.997891,7162,7.55,0.1
M_BONOS_381118,12/04/2017,M,112.98472,110.198609,7890,7.54,0.085
M_BONOS_421113,12/04/2017,M,104.555665,102.015387,9346,7.57,0.0775
M_BONOS_471107,12/04/2017,M,106.059063,104.992396,11166,7.58,0.08
M_BONOS_170615,17/04/2017,M,101.43461,99.726277,59,6.65,0.05
M_BONOS_171214,17/04/2017,M,103.413935,100.766018,241,6.54,0.0775
M_BONOS_180614,17/04/2017,M,99.478736,97.855819,423,6.67,0.0475
M_BONOS_181213,17/04/2017,M,105.704559,102.800392,605,6.7,0.085
M_BONOS_191211,17/04/2017,M,97.390827,95.682494,968,6.78,0.05
M_BONOS_200611,17/04/2017,M,105.912464,103.179131,1151,6.87,0.08
M_BONOS_210610,17/04/2017,M,100.697672,98.476839,1515,6.92,0.065
M_BONOS_220609,17/04/2017,M,100.223973,98.00314,1879,6.96,0.065
M_BONOS_231207,17/04/2017,M,108.070412,105.337079,2425,6.99,0.08
M_BONOS_241205,17/04/2017,M,120.971464,117.554797,2789,7.02,0.1
M_BONOS_260305,17/04/2017,M,91.941777,91.430666,3244,7.05,0.0575
M_BONOS_270603,17/04/2017,M,105.064168,102.501668,3699,7.15,0.075
M_BONOS_290531,17/04/2017,M,112.945597,110.04143,4427,7.25,0.085
M_BONOS_310529,17/04/2017,M,106.22792,103.580003,5155,7.34,0.0775
M_BONOS_341123,17/04/2017,M,105.768173,103.120256,6429,7.43,0.0775
M_BONOS_361120,17/04/2017,M,129.014954,125.598287,7157,7.5,0.1
M_BONOS_381118,17/04/2017,M,113.33058,110.426413,7885,7.52,0.085
M_BONOS_421113,17/04/2017,M,104.893447,102.24553,9341,7.55,0.0775
M_BONOS_471107,17/04/2017,M,106.292522,105.114744,11161,7.57,0.08
M_BONOS_170615,18/04/2017,M,101.472024,99.749802,58,6.53,0.05
M_BONOS_171214,18/04/2017,M,103.432419,100.762975,240,6.54,0.0775
M_BONOS_180614,18/04/2017,M,99.518744,97.882633,422,6.65,0.0475
M_BONOS_181213,18/04/2017,M,105.771732,102.843954,604,6.67,0.085
M_BONOS_191211,18/04/2017,M,97.432413,95.710191,967,6.77,0.05
M_BONOS_200611,18/04/2017,M,105.932335,103.176779,1150,6.87,0.08
M_BONOS_210610,18/04/2017,M,100.788007,98.549118,1514,6.9,0.065
M_BONOS_220609,18/04/2017,M,100.285648,98.046759,1878,6.95,0.065
M_BONOS_231207,18/04/2017,M,108.14579,105.390234,2424,6.98,0.08
M_BONOS_241205,18/04/2017,M,121.060074,117.61563,2788,7.01,0.1
M_BONOS_260305,18/04/2017,M,92.084193,91.55711,3243,7.03,0.0575
M_BONOS_270603,18/04/2017,M,105.230933,102.6476,3698,7.13,0.075
M_BONOS_290531,18/04/2017,M,113.225833,110.298055,4426,7.22,0.085
M_BONOS_310529,18/04/2017,M,106.519251,103.849807,5154,7.31,0.0775
M_BONOS_341123,18/04/2017,M,106.090903,103.421459,6428,7.4,0.0775
M_BONOS_361120,18/04/2017,M,129.285444,125.841,7156,7.48,0.1
M_BONOS_381118,18/04/2017,M,113.699686,110.771908,7884,7.49,0.085
M_BONOS_421113,18/04/2017,M,105.493246,102.823802,9340,7.5,0.0775
M_BONOS_471107,18/04/2017,M,106.562847,105.362847,11160,7.55,0.08
M_BONOS_170615,19/04/2017,M,101.490134,99.754023,57,6.53,0.05
M_BONOS_171214,19/04/2017,M,103.444449,100.753477,239,6.55,0.0775
M_BONOS_180614,19/04/2017,M,99.525911,97.876605,421,6.66,0.0475
M_BONOS_181213,19/04/2017,M,105.74326,102.791871,603,6.7,0.085
M_BONOS_191211,19/04/2017,M,97.450431,95.71432,966,6.77,0.05
M_BONOS_200611,19/04/2017,M,105.837097,103.059319,1149,6.91,0.08
M_BONOS_210610,19/04/2017,M,100.664525,98.407581,1513,6.94,0.065
M_BONOS_220609,19/04/2017,M,100.134369,97.877425,1877,6.99,0.065
M_BONOS_231207,19/04/2017,M,107.947666,105.169888,2423,7.02,0.08
M_BONOS_241205,19/04/2017,M,120.821892,117.34967,2787,7.05,0.1
M_BONOS_260305,19/04/2017,M,91.790514,91.247458,3242,7.08,0.0575
M_BONOS_270603,19/04/2017,M,104.959204,102.355037,3697,7.17,0.075
M_BONOS_290531,19/04/2017,M,112.990284,110.038895,4425,7.25,0.085
M_BONOS_310529,19/04/2017,M,106.090974,103.400002,5153,7.36,0.0775
M_BONOS_341123,19/04/2017,M,105.610892,102.91992,6427,7.45,0.0775
M_BONOS_361120,19/04/2017,M,128.702928,125.230706,7155,7.53,0.1
M_BONOS_381118,19/04/2017,M,113.262141,110.310752,7883,7.53,0.085
M_BONOS_421113,19/04/2017,M,105.051858,102.360886,9339,7.54,0.0775
M_BONOS_471107,19/04/2017,M,106.08899,104.866768,11159,7.59,0.08
M_BONOS_170615,20/04/2017,M,101.503663,99.753663,56,6.56,0.05
M_BONOS_171214,20/04/2017,M,103.443677,100.731177,238,6.58,0.0775
M_BONOS_180614,20/04/2017,M,99.522245,97.859745,420,6.68,0.0475
M_BONOS_181213,20/04/2017,M,105.730851,102.755851,602,6.72,0.085
M_BONOS_191211,20/04/2017,M,97.35099,95.60099,965,6.82,0.05
M_BONOS_200611,20/04/2017,M,105.770906,102.970906,1148,6.94,0.08
M_BONOS_210610,20/04/2017,M,100.57697,98.30197,1512,6.97,0.065
M_BONOS_220609,20/04/2017,M,100.068494,97.793494,1876,7.01,0.065
M_BONOS_231207,20/04/2017,M,107.859235,105.059235,2422,7.04,0.08
M_BONOS_241205,20/04/2017,M,120.584616,117.084616,2786,7.09,0.1
M_BONOS_260305,20/04/2017,M,91.498271,90.939243,3241,7.13,0.0575
M_BONOS_270603,20/04/2017,M,104.688661,102.063661,3696,7.21,0.075
M_BONOS_290531,20/04/2017,M,112.584738,109.609738,4424,7.3,0.085
M_BONOS_310529,20/04/2017,M,105.754617,103.042117,5152,7.4,0.0775
M_BONOS_341123,20/04/2017,M,105.035298,102.322798,6426,7.51,0.0775
M_BONOS_361120,20/04/2017,M,128.124931,124.624931,7154,7.58,0.1
M_BONOS_381118,20/04/2017,M,112.713567,109.738567,7882,7.58,0.085
M_BONOS_421113,20/04/2017,M,104.38521,101.67271,9338,7.6,0.0775
M_BONOS_471107,20/04/2017,M,105.619037,104.374593,11158,7.63,0.08
M_BONOS_170615,21/04/2017,M,101.52186,99.757971,55,6.56,0.05
M_BONOS_171214,21/04/2017,M,103.462278,100.72825,237,6.58,0.0775
M_BONOS_180614,21/04/2017,M,99.518688,97.842994,419,6.7,0.0475
M_BONOS_181213,21/04/2017,M,105.702716,102.704105,601,6.75,0.085
M_BONOS_191211,21/04/2017,M,97.345675,95.581786,964,6.83,0.05
M_BONOS_200611,21/04/2017,M,105.733603,102.911381,1147,6.96,0.08
M_BONOS_210610,21/04/2017,M,100.525141,98.232085,1511,6.99,0.065
M_BONOS_220609,21/04/2017,M,100.002787,97.709731,1875,7.03,0.065
M_BONOS_231207,21/04/2017,M,107.771021,104.948799,2421,7.06,0.08
M_BONOS_241205,21/04/2017,M,120.542954,117.015176,2785,7.1,0.1
M_BONOS_260305,21/04/2017,M,91.454248,90.879248,3240,7.14,0.0575
M_BONOS_270603,21/04/2017,M,104.636667,101.990834,3695,7.22,0.075
M_BONOS_290531,21/04/2017,M,112.351533,109.352922,4423,7.33,0.085
M_BONOS_310529,21/04/2017,M,105.420042,102.686014,5151,7.44,0.0775
M_BONOS_341123,21/04/2017,M,104.858914,102.124886,6425,7.53,0.0775
M_BONOS_361120,21/04/2017,M,128.151407,124.623629,7153,7.58,0.1
M_BONOS_381118,21/04/2017,M,112.509407,109.510796,7881,7.6,0.085
M_BONOS_421113,21/04/2017,M,104.065479,101.331451,9337,7.63,0.0775
M_BONOS_471107,21/04/2017,M,105.274605,104.007938,11157,7.66,0.08
M_BONOS_170615,24/04/2017,M,101.573633,99.768077,52,6.58,0.05
M_BONOS_171214,24/04/2017,M,103.51178,100.713169,234,6.59,0.0775
M_BONOS_180614,24/04/2017,M,99.551782,97.836504,416,6.72,0.0475
M_BONOS_181213,24/04/2017,M,105.713911,102.644467,598,6.78,0.085
M_BONOS_191211,24/04/2017,M,97.330051,95.524495,961,6.86,0.05
M_BONOS_200611,24/04/2017,M,105.708154,102.819265,1144,6.99,0.08
M_BONOS_210610,24/04/2017,M,100.511916,98.164694,1508,7.01,0.065
M_BONOS_220609,24/04/2017,M,99.975716,97.628494,1872,7.05,0.065
M_BONOS_231207,24/04/2017,M,107.778976,104.890087,2418,7.07,0.08
M_BONOS_241205,24/04/2017,M,120.613046,117.001935,2782,7.1,0.1
M_BONOS_260305,24/04/2017,M,91.50772,90.884803,3237,7.14,0.0575
M_BONOS_270603,24/04/2017,M,104.69852,101.990187,3692,7.22,0.075
M_BONOS_290531,24/04/2017,M,112.41894,109.349496,4420,7.33,0.085
M_BONOS_310529,24/04/2017,M,105.484222,102.685611,5148,7.44,0.0775
M_BONOS_341123,24/04/2017,M,105.022365,102.223754,6422,7.52,0.0775
M_BONOS_361120,24/04/2017,M,127.990404,124.379293,7150,7.6,0.1
M_BONOS_381118,24/04/2017,M,112.352657,109.283213,7878,7.62,0.085
M_BONOS_421113,24/04/2017,M,104.130424,101.331813,9334,7.63,0.0775
M_BONOS_471107,24/04/2017,M,105.340558,104.007225,11154,7.66,0.08
M_BONOS_170615,25/04/2017,M,101.593291,99.773847,51,6.57,0.05
M_BONOS_171214,25/04/2017,M,103.517834,100.697695,233,6.61,0.0775
M_BONOS_180614,25/04/2017,M,99.54855,97.820078,415,6.74,0.0475
M_BONOS_181213,25/04/2017,M,105.702031,102.608975,597,6.8,0.085
M_BONOS_191211,25/04/2017,M,97.278304,95.45886,960,6.89,0.05
M_BONOS_200611,25/04/2017,M,105.69979,102.788679,1143,7,0.08
M_BONOS_210610,25/04/2017,M,100.460467,98.095189,1507,7.03,0.065
M_BONOS_220609,25/04/2017,M,99.910425,97.545147,1871,7.07,0.065
M_BONOS_231207,25/04/2017,M,107.691191,104.78008,2417,7.09,0.08
M_BONOS_241205,25/04/2017,M,120.441942,116.803053,2781,7.13,0.1
M_BONOS_260305,25/04/2017,M,91.402151,90.763262,3236,7.16,0.0575
M_BONOS_270603,25/04/2017,M,104.429672,101.700505,3691,7.26,0.075
M_BONOS_290531,25/04/2017,M,112.186749,109.093693,4419,7.36,0.085
M_BONOS_310529,25/04/2017,M,105.151553,102.331414,5147,7.48,0.0775
M_BONOS_341123,25/04/2017,M,104.649341,101.829202,6421,7.56,0.0775
M_BONOS_361120,25/04/2017,M,127.53812,123.899231,7149,7.64,0.1
M_BONOS_381118,25/04/2017,M,112.15003,109.056974,7877,7.64,0.085
M_BONOS_421113,25/04/2017,M,103.812593,100.992454,9333,7.66,0.0775
M_BONOS_471107,25/04/2017,M,104.998329,103.642773,11153,7.69,0.08
M_BONOS_170615,26/04/2017,M,101.6088,99.775467,50,6.59,0.05
M_BONOS_171214,26/04/2017,M,103.530265,100.688598,232,6.62,0.0775
M_BONOS_180614,26/04/2017,M,99.545427,97.80376,414,6.76,0.0475
M_BONOS_181213,26/04/2017,M,105.705965,102.589298,596,6.81,0.085
M_BONOS_191211,26/04/2017,M,97.273316,95.439983,959,6.9,0.05
M_BONOS_200611,26/04/2017,M,105.634506,102.701173,1142,7.03,0.08
M_BONOS_210610,26/04/2017,M,100.338644,97.955311,1506,7.07,0.065
M_BONOS_220609,26/04/2017,M,99.760984,97.377651,1870,7.11,0.065
M_BONOS_231207,26/04/2017,M,107.441271,104.507938,2416,7.14,0.08
M_BONOS_241205,26/04/2017,M,120.206799,116.540132,2780,7.17,0.1
M_BONOS_260305,26/04/2017,M,91.17388,90.519019,3235,7.2,0.0575
M_BONOS_270603,26/04/2017,M,104.233987,101.483987,3690,7.29,0.075
M_BONOS_290531,26/04/2017,M,111.955438,108.838771,4418,7.39,0.085
M_BONOS_310529,26/04/2017,M,104.908576,102.066909,5146,7.51,0.0775
M_BONOS_341123,26/04/2017,M,104.376456,101.534789,6420,7.59,0.0775
M_BONOS_361120,26/04/2017,M,127.207428,123.540761,7148,7.67,0.1
M_BONOS_381118,26/04/2017,M,111.835796,108.719129,7876,7.67,0.085
M_BONOS_421113,26/04/2017,M,103.384441,100.542774,9332,7.7,0.0775
M_BONOS_471107,26/04/2017,M,104.658249,103.280471,11152,7.72,0.08
M_BONOS_170615,27/04/2017,M,101.628438,99.781216,49,6.58,0.05
M_BONOS_171214,27/04/2017,M,103.567714,100.70452,231,6.59,0.0775
M_BONOS_180614,27/04/2017,M,99.574509,97.819648,413,6.75,0.0475
M_BONOS_181213,27/04/2017,M,105.741299,102.601021,595,6.8,0.085
M_BONOS_191211,27/04/2017,M,97.361473,95.514251,958,6.87,0.05
M_BONOS_200611,27/04/2017,M,105.68324,102.727684,1141,7.02,0.08
M_BONOS_210610,27/04/2017,M,100.463751,98.062362,1505,7.04,0.065
M_BONOS_220609,27/04/2017,M,99.864623,97.463234,1869,7.09,0.065
M_BONOS_231207,27/04/2017,M,107.57037,104.614814,2415,7.12,0.08
M_BONOS_241205,27/04/2017,M,120.359478,116.665034,2779,7.15,0.1
M_BONOS_260305,27/04/2017,M,91.31473,90.643897,3234,7.18,0.0575
M_BONOS_270603,27/04/2017,M,104.543287,101.772454,3689,7.25,0.075
M_BONOS_290531,27/04/2017,M,112.401436,109.261158,4417,7.34,0.085
M_BONOS_310529,27/04/2017,M,105.282792,102.419598,5145,7.47,0.0775
M_BONOS_341123,27/04/2017,M,104.790901,101.927707,6419,7.55,0.0775
M_BONOS_361120,27/04/2017,M,127.83026,124.135816,7147,7.62,0.1
M_BONOS_381118,27/04/2017,M,112.422682,109.282404,7875,7.62,0.085
M_BONOS_421113,27/04/2017,M,104.195408,101.332214,9331,7.63,0.0775
M_BONOS_471107,27/04/2017,M,105.528429,104.128429,11151,7.65,0.08
M_BONOS_170615,28/04/2017,M,101.650648,99.789537,48,6.55,0.05
M_BONOS_171214,28/04/2017,M,103.605013,100.720291,230,6.56,0.0775
M_BONOS_180614,28/04/2017,M,99.592869,97.824813,412,6.75,0.0475
M_BONOS_181213,28/04/2017,M,105.792243,102.628354,594,6.78,0.085
M_BONOS_191211,28/04/2017,M,97.426284,95.565173,957,6.85,0.05
M_BONOS_200611,28/04/2017,M,105.760399,102.782621,1140,7,0.08
M_BONOS_210610,28/04/2017,M,100.553589,98.134145,1504,7.02,0.065
M_BONOS_220609,28/04/2017,M,100.052696,97.633252,1868,7.05,0.065
M_BONOS_231207,28/04/2017,M,107.807942,104.830164,2414,7.08,0.08
M_BONOS_241205,28/04/2017,M,120.576986,116.854764,2778,7.12,0.1
M_BONOS_260305,28/04/2017,M,91.579064,90.892258,3233,7.14,0.0575
M_BONOS_270603,28/04/2017,M,104.85354,102.061873,3688,7.21,0.075
M_BONOS_290531,28/04/2017,M,112.764229,109.60034,4416,7.3,0.085
M_BONOS_310529,28/04/2017,M,105.747462,102.86274,5144,7.42,0.0775
M_BONOS_341123,28/04/2017,M,105.306584,102.421862,6418,7.5,0.0775
M_BONOS_361120,28/04/2017,M,128.45735,124.735128,7146,7.57,0.1
M_BONOS_381118,28/04/2017,M,112.900033,109.736144,7874,7.58,0.085
M_BONOS_421113,28/04/2017,M,104.672508,101.787786,9330,7.59,0.0775
M_BONOS_471107,28/04/2017,M,106.040323,104.618101,11150,7.61,0.08
M_BONOS_170615,30/04/2017,M,101.687045,99.798156,46,6.55,0.05
M_BONOS_171214,30/04/2017,M,103.642165,100.714387,228,6.56,0.0775
M_BONOS_180614,30/04/2017,M,99.6296,97.835156,410,6.75,0.0475
M_BONOS_181213,30/04/2017,M,105.831431,102.62032,592,6.78,0.085
M_BONOS_191211,30/04/2017,M,97.462739,95.57385,955,6.85,0.05
M_BONOS_200611,30/04/2017,M,105.800825,102.778603,1138,7,0.08
M_BONOS_210610,30/04/2017,M,100.592132,98.136576,1502,7.02,0.065
M_BONOS_220609,30/04/2017,M,100.091209,97.635653,1866,7.05,0.065
M_BONOS_231207,30/04/2017,M,107.849614,104.827392,2412,7.08,0.08
M_BONOS_241205,30/04/2017,M,120.623852,116.846074,2776,7.12,0.1
M_BONOS_260305,30/04/2017,M,91.614757,90.896007,3231,7.14,0.0575
M_BONOS_270603,30/04/2017,M,104.894801,102.061468,3686,7.21,0.075
M_BONOS_290531,30/04/2017,M,112.809147,109.598036,4414,7.3,0.085
M_BONOS_310529,30/04/2017,M,105.790265,102.862487,5142,7.42,0.0775
M_BONOS_341123,30/04/2017,M,105.349659,102.421881,6416,7.5,0.0775
M_BONOS_361120,30/04/2017,M,128.510376,124.732598,7144,7.57,0.1
M_BONOS_381118,30/04/2017,M,112.946698,109.735587,7872,7.58,0.085
M_BONOS_421113,30/04/2017,M,104.715828,101.78805,9328,7.59,0.0775
M_BONOS_471107,30/04/2017,M,106.084323,104.617656,11148,7.61,0.08
M_BONOS_170615,02/05/2017,M,101.725862,99.809195,44,6.53,0.05
M_BONOS_171214,02/05/2017,M,103.673221,100.702388,226,6.57,0.0775
M_BONOS_180614,02/05/2017,M,99.698084,97.877251,408,6.72,0.0475
M_BONOS_181213,02/05/2017,M,105.901747,102.643414,590,6.76,0.085
M_BONOS_191211,02/05/2017,M,97.47602,95.559353,953,6.86,0.05
M_BONOS_200611,02/05/2017,M,105.869642,102.802975,1136,6.99,0.08
M_BONOS_210610,02/05/2017,M,100.701122,98.209455,1500,7,0.065
M_BONOS_220609,02/05/2017,M,100.256304,97.764637,1864,7.02,0.065
M_BONOS_231207,02/05/2017,M,108.053946,104.987279,2410,7.05,0.08
M_BONOS_241205,02/05/2017,M,120.994629,117.161296,2774,7.07,0.1
M_BONOS_260305,02/05/2017,M,92.021379,91.270685,3229,7.08,0.0575
M_BONOS_270603,02/05/2017,M,105.299261,102.424261,3684,7.16,0.075
M_BONOS_290531,02/05/2017,M,113.195582,109.937249,4412,7.26,0.085
M_BONOS_310529,02/05/2017,M,106.368183,103.39735,5140,7.36,0.0775
M_BONOS_341123,02/05/2017,M,105.890164,102.919331,6414,7.45,0.0775
M_BONOS_361120,02/05/2017,M,129.289626,125.456293,7142,7.51,0.1
M_BONOS_381118,02/05/2017,M,113.564806,110.306473,7870,7.53,0.085
M_BONOS_421113,02/05/2017,M,105.448322,102.477489,9326,7.53,0.0775
M_BONOS_471107,02/05/2017,M,106.746071,105.23496,11146,7.56,0.08
M_BONOS_170615,03/05/2017,M,101.744017,99.813461,43,6.53,0.05
M_BONOS_171214,03/05/2017,M,103.679673,100.687312,225,6.59,0.0775
M_BONOS_180614,03/05/2017,M,99.695276,97.861248,407,6.74,0.0475
M_BONOS_181213,03/05/2017,M,105.90577,102.623826,589,6.77,0.085
M_BONOS_191211,03/05/2017,M,97.471122,95.540566,952,6.87,0.05
M_BONOS_200611,03/05/2017,M,105.918209,102.82932,1135,6.98,0.08
M_BONOS_210610,03/05/2017,M,100.685163,98.175441,1499,7.01,0.065
M_BONOS_220609,03/05/2017,M,100.233324,97.723602,1863,7.03,0.065
M_BONOS_231207,03/05/2017,M,108.020509,104.93162,2409,7.06,0.08
M_BONOS_241205,03/05/2017,M,120.953128,117.092017,2773,7.08,0.1
M_BONOS_260305,03/05/2017,M,91.915342,91.148675,3228,7.1,0.0575
M_BONOS_270603,03/05/2017,M,105.24708,102.351247,3683,7.17,0.075
M_BONOS_290531,03/05/2017,M,113.303588,110.021644,4411,7.25,0.085
M_BONOS_310529,03/05/2017,M,106.47908,103.486719,5139,7.35,0.0775
M_BONOS_341123,03/05/2017,M,106.1116,103.119239,6413,7.43,0.0775
M_BONOS_361120,03/05/2017,M,129.559561,125.69845,7141,7.49,0.1
M_BONOS_381118,03/05/2017,M,113.933135,110.651191,7869,7.5,0.085
M_BONOS_421113,03/05/2017,M,105.817313,102.824952,9325,7.5,0.0775
M_BONOS_471107,03/05/2017,M,107.141623,105.60829,11145,7.53,0.08
M_BONOS_170615,04/05/2017,M,101.762176,99.817732,42,6.53,0.05
M_BONOS_171214,04/05/2017,M,103.674133,100.660244,224,6.63,0.0775
M_BONOS_180614,04/05/2017,M,99.671528,97.824306,406,6.78,0.0475
M_BONOS_181213,04/05/2017,M,105.863358,102.557802,588,6.81,0.085
M_BONOS_191211,04/05/2017,M,97.373823,95.429379,951,6.92,0.05
M_BONOS_200611,04/05/2017,M,105.768499,102.657388,1134,7.04,0.08
M_BONOS_210610,04/05/2017,M,100.598974,98.071196,1498,7.04,0.065
M_BONOS_220609,04/05/2017,M,99.957958,97.43018,1862,7.1,0.065
M_BONOS_231207,04/05/2017,M,107.878896,104.767785,2408,7.09,0.08
M_BONOS_241205,04/05/2017,M,120.52397,116.635081,2772,7.15,0.1
